user_id,latitude,longitude,hour,day_type,is_night,is_alone,crowd_density,lighting_condition,crime_area_score,phone_motion_status,walking_speed,distance_from_home,distance_from_safe_zone,battery_level,network_status,weather_condition,panic_button,unusual_movement,time_spent_at_location,nearest_trusted_contact_distance,night_risk_score,isolation_score,movement_risk_score,location_risk_score,emergency_score,total_risk_score,risk_level
U00742,21.623606,87.637709,12,0,0,0,medium,bright,0.257,walking,1.58,3.18,4.89,38,3G,clear,0,0,30,3.41,0.0,0.2,0.2,0.188,0.0,0.117,Safe
U00743,11.665093,77.289486,0,1,1,0,medium,dim,0.25,running,5.36,2.27,2.84,39,3G,clear,0,0,0,18.24,0.6,0.2,0.6,0.161,0.0,0.2902,Safe
U00744,27.093328,92.36844,1,0,1,0,medium,dim,0.351,stationary,0.34,8.14,1.88,55,4G,rainy,0,0,6,1.77,0.6,0.2,0.1,0.2214,0.0,0.2304,Safe
U00745,9.898926,78.781904,8,1,0,0,medium,bright,0.318,running,5.07,1.23,1.35,60,2G,clear,0,0,29,0.5,0.0,0.2,0.6,0.1766,0.0,0.1742,Safe
U00746,28.439893,69.242254,2,0,1,1,medium,bright,0.294,walking,7.71,3.87,0.98,80,4G,rainy,0,0,22,1.0,0.6,0.8,0.2,0.1697,0.0,0.3524,Medium Risk
U00747,22.764586,91.025838,0,0,1,0,low,dim,0.156,stationary,2.85,3.71,4.83,37,4G,clear,0,0,20,1.88,0.6,0.4,0.1,0.1387,0.0,0.2497,Safe
U00748,15.528964,86.682472,20,0,1,1,medium,dark,0.459,stationary,6.47,0.17,2.64,39,2G,rainy,0,0,38,5.9,1.0,0.8,0.1,0.2565,0.0,0.4391,Medium Risk
U00749,31.289508,91.256738,15,0,0,0,medium,bright,0.652,walking,1.76,3.88,0.56,80,4G,rainy,0,0,2,1.05,0.0,0.2,0.2,0.3445,0.0,0.1561,Safe
U00750,34.62394,78.117805,22,1,1,0,high,bright,0.31,stationary,4.68,3.37,0.7,80,4G,clear,0,0,19,11.24,0.6,0.04,0.1,0.1732,0.0,0.1863,Safe
U00751,14.867426,68.511276,5,1,1,0,medium,bright,0.103,erratic,1.38,5.8,2.86,48,5G,clear,0,0,31,1.89,0.6,0.2,1.0,0.0994,0.0,0.3349,Safe
U00752,29.768646,70.138835,16,0,0,0,high,bright,0.128,walking,6.88,8.16,0.38,70,2G,clear,0,0,5,3.58,0.0,0.04,0.2,0.095,0.0,0.0618,Safe
U00753,28.254491,71.242223,4,1,1,1,low,dim,0.326,walking,0.78,10.62,3.22,57,3G,cloudy,0,0,65,0.31,0.6,1.0,0.2,0.2306,0.0,0.4076,Medium Risk
U00754,28.174133,91.34928,4,0,1,0,low,dark,0.517,stationary,6.3,0.86,25.03,33,4G,clear,0,0,14,3.06,1.0,0.4,0.1,0.5117,0.0,0.4229,Medium Risk
U00755,33.845362,76.741608,5,0,1,0,medium,dark,0.321,stationary,5.87,0.92,14.75,90,5G,foggy,0,0,17,5.84,1.0,0.2,0.1,0.3111,0.0,0.3328,Safe
U00756,21.138661,96.939057,2,1,1,0,low,bright,0.13,walking,7.08,11.18,9.16,60,5G,clear,0,0,23,4.18,0.6,0.4,0.2,0.1939,0.0,0.2785,Safe
U00757,26.202537,89.993263,20,1,1,1,high,dim,0.486,stationary,3.86,0.32,0.57,65,2G,stormy,0,0,1,4.37,0.6,0.64,0.1,0.2498,0.0,0.3254,Safe
U00758,30.244689,85.433494,22,0,1,1,medium,dark,0.289,walking,7.3,5.8,1.55,20,3G,cloudy,0,0,0,3.55,1.0,0.8,0.2,0.1793,0.0,0.4348,Medium Risk
U00759,20.947484,96.524963,4,1,1,0,low,dim,0.592,stationary,3.99,4.55,3.08,49,4G,rainy,0,0,2,21.59,0.6,0.4,0.1,0.342,0.0,0.3005,Safe
U00760,20.998642,77.172966,20,1,1,1,medium,dark,0.132,running,3.62,5.49,3.1,78,3G,clear,0,0,11,2.04,1.0,0.8,0.6,0.1153,0.0,0.4788,Medium Risk
U00761,16.603678,72.802852,4,1,1,1,high,dark,0.108,walking,0.94,19.08,1.05,41,4G,stormy,0,0,3,2.68,1.0,0.64,0.2,0.1281,0.0,0.39,Medium Risk
U00762,29.082294,89.380916,9,1,0,0,low,bright,0.613,running,7.1,1.98,0.01,85,4G,clear,0,0,9,2.48,0.0,0.4,0.6,0.3132,0.0,0.2483,Safe
U00763,26.527286,76.064418,9,1,0,0,medium,bright,0.356,running,6.76,5.91,1.16,83,4G,clear,0,1,7,1.18,0.0,0.2,0.6,0.2093,0.3,0.2423,Safe
U00764,20.180777,95.870071,18,0,0,0,medium,bright,0.704,stationary,1.03,11.0,3.93,48,4G,cloudy,0,0,12,1.93,0.0,0.2,0.1,0.428,0.0,0.162,Safe
U00765,19.32209,96.65401,16,1,0,1,medium,bright,0.441,stationary,1.58,9.2,1.67,56,4G,clear,0,0,17,3.03,0.0,0.8,0.1,0.2679,0.0,0.242,Safe
U00766,9.95992,94.865727,20,0,1,0,low,dark,0.354,walking,2.67,4.17,4.65,35,4G,rainy,0,0,3,4.11,1.0,0.4,0.2,0.2374,0.0,0.3694,Medium Risk
U00767,8.175531,95.398091,13,1,0,1,medium,bright,0.702,stationary,1.64,7.96,16.41,91,4G,rainy,0,1,7,1.78,0.0,0.8,0.1,0.5416,0.3,0.3704,Medium Risk
U00768,22.280137,85.85399,8,0,0,0,medium,bright,0.136,stationary,4.35,3.26,2.17,35,4G,clear,0,0,1,2.25,0.0,0.2,0.1,0.1006,0.0,0.0801,Safe
U00769,19.272307,88.071441,13,0,0,1,medium,bright,0.33,running,1.3,1.12,2.38,49,3G,rainy,0,1,8,3.24,0.0,0.8,0.6,0.1925,0.3,0.3581,Medium Risk
U00770,29.492993,70.733139,0,0,1,1,high,dim,0.107,stationary,6.99,0.76,7.78,26,3G,cloudy,0,0,6,12.03,0.6,0.64,0.1,0.1338,0.0,0.2965,Safe
U00771,22.65166,90.128455,18,0,0,1,high,bright,0.386,stationary,6.87,1.77,6.22,54,3G,foggy,0,0,46,3.47,0.0,0.64,0.1,0.2611,0.0,0.2083,Safe
U00772,33.291063,73.859838,12,0,0,0,low,bright,0.518,walking,3.81,0.32,0.3,75,2G,clear,0,1,4,2.49,0.0,0.4,0.2,0.2631,0.3,0.2358,Safe
U00773,13.295802,92.369456,12,1,0,1,low,bright,0.276,erratic,4.42,1.6,0.71,78,5G,foggy,0,0,23,2.02,0.0,1.0,1.0,0.1504,0.0,0.3876,Medium Risk
U00774,34.734059,95.884423,3,1,1,1,medium,dim,0.284,erratic,2.09,1.7,0.28,44,5G,clear,0,0,33,34.33,0.6,0.8,1.0,0.1505,0.0,0.4676,Medium Risk
U00775,16.043818,74.158951,0,0,1,1,low,dark,0.191,stationary,5.58,4.58,0.22,70,no_signal,foggy,0,0,19,21.65,1.0,1.0,0.1,0.113,0.0,0.4432,Medium Risk
U00776,25.345447,70.262902,16,1,0,0,medium,bright,0.284,walking,4.9,9.38,2.83,98,4G,foggy,0,0,13,9.42,0.0,0.2,0.2,0.2016,0.0,0.1204,Safe
U00777,21.55005,82.032814,7,1,0,1,low,bright,0.605,walking,7.34,4.85,0.18,31,4G,clear,0,0,3,0.46,0.0,1.0,0.2,0.3205,0.0,0.3101,Safe
U00778,17.708563,90.954932,1,0,1,0,medium,dim,0.433,running,0.29,10.13,2.3,38,3G,clear,0,0,23,1.44,0.6,0.2,0.6,0.2733,0.0,0.3183,Safe
U00779,11.761348,90.348565,7,0,0,1,low,bright,0.426,stationary,3.94,2.34,4.1,16,3G,clear,0,0,17,3.48,0.0,1.0,0.1,0.2618,0.2,0.3204,Safe
U00780,11.640522,88.207737,6,1,0,0,low,bright,0.396,stationary,4.89,0.15,1.85,65,2G,rainy,0,0,21,5.25,0.0,0.4,0.1,0.217,0.0,0.1493,Safe
U00781,27.210657,91.800184,1,0,1,1,high,dark,0.272,walking,4.65,0.27,5.22,79,4G,clear,0,0,40,7.83,1.0,0.64,0.2,0.1891,0.0,0.4053,Medium Risk
U00782,18.196317,73.074662,21,1,1,1,low,dark,0.452,stationary,6.55,14.34,6.43,78,5G,cloudy,0,0,41,2.48,1.0,1.0,0.1,0.3381,0.0,0.4995,Medium Risk
U00783,33.955045,86.906195,21,1,1,0,low,dim,0.126,walking,4.3,1.08,0.08,23,4G,cloudy,0,0,15,9.44,0.6,0.4,0.2,0.0674,0.0,0.2468,Safe
U00784,16.792509,85.5647,2,1,1,0,medium,dark,0.775,walking,0.22,1.69,0.36,28,3G,cloudy,0,0,15,9.74,1.0,0.2,0.2,0.3967,0.0,0.3692,Medium Risk
U00785,34.55514,72.44952,17,0,0,0,low,bright,0.405,walking,7.93,0.38,7.26,54,no_signal,clear,0,0,6,0.36,0.0,0.4,0.2,0.2764,0.0,0.1791,Safe
U00786,13.546428,80.018385,11,0,0,0,high,bright,0.307,stationary,6.33,17.04,3.2,65,4G,clear,0,0,31,16.33,0.0,0.04,0.1,0.2423,0.0,0.0836,Safe
U00787,10.775988,92.723362,0,0,1,1,medium,dim,0.131,stationary,0.68,13.68,4.29,80,4G,clear,0,0,12,11.2,0.6,0.8,0.1,0.154,0.0,0.3335,Safe
U00788,16.439383,96.182252,21,0,1,0,medium,dark,0.375,stationary,7.61,3.61,2.32,43,3G,rainy,0,0,16,2.67,1.0,0.2,0.1,0.2227,0.0,0.3107,Safe
U00789,31.910789,87.297475,11,0,0,0,high,bright,0.383,stationary,5.12,2.82,2.12,25,2G,cloudy,0,0,15,1.1,0.0,0.04,0.1,0.2221,0.0,0.0785,Safe
U00790,22.090003,94.73629,4,0,1,0,high,dark,0.299,walking,3.14,0.8,1.33,26,5G,cloudy,0,0,13,1.51,1.0,0.04,0.2,0.1655,0.0,0.2794,Safe
U00791,11.662553,71.829428,16,0,0,0,low,bright,0.491,stationary,1.66,8.86,5.9,49,3G,clear,0,0,7,0.89,0.0,0.4,0.1,0.334,0.0,0.1785,Safe
U00792,13.467474,96.276755,15,1,0,1,low,dim,0.16,running,6.69,3.15,4.56,84,4G,rainy,0,0,8,9.94,0.0,1.0,0.6,0.1361,0.0,0.324,Safe
U00793,16.404038,68.971688,14,0,0,0,low,bright,0.062,walking,0.81,11.5,0.57,23,4G,clear,0,1,9,4.08,0.0,0.4,0.2,0.075,0.3,0.1888,Safe
U00794,23.934502,83.290519,22,0,1,1,low,dark,0.32,walking,5.5,3.52,0.61,99,5G,cloudy,0,0,5,1.79,1.0,1.0,0.2,0.1778,0.0,0.4745,Medium Risk
U00795,16.974231,76.439242,14,0,0,0,medium,bright,0.223,stationary,4.49,0.18,0.81,47,4G,rainy,0,0,55,1.15,0.0,0.2,0.1,0.1202,0.0,0.0851,Safe
U00796,28.17046,91.603364,4,0,1,0,low,dim,0.275,walking,6.89,0.57,19.88,81,5G,cloudy,0,1,31,0.23,0.6,0.4,0.2,0.3382,0.3,0.3746,Medium Risk
U00797,24.639926,74.308765,20,0,1,0,low,dark,0.419,walking,3.05,11.53,2.36,39,3G,clear,0,0,17,2.54,1.0,0.4,0.2,0.2715,0.0,0.3779,Medium Risk
U00798,31.593241,68.334371,13,1,0,0,medium,bright,0.549,stationary,1.1,4.26,2.14,63,5G,cloudy,0,0,47,1.04,0.0,0.2,0.1,0.3101,0.0,0.1325,Safe
U00799,21.525969,80.023674,1,0,1,0,medium,bright,0.48,walking,1.3,10.32,4.94,56,no_signal,clear,0,0,1,0.04,0.6,0.2,0.2,0.3238,0.0,0.271,Safe
U00800,16.941763,69.859132,10,1,0,0,high,bright,0.325,walking,4.94,0.24,1.34,80,3G,clear,0,0,21,1.29,0.0,0.04,0.2,0.1767,0.0,0.0822,Safe
U00801,34.899332,76.412685,18,0,0,0,low,dark,0.073,walking,3.41,12.25,1.73,71,4G,clear,0,0,54,1.24,0.4,0.4,0.2,0.0946,0.0,0.2137,Safe
U00802,17.6021,86.668683,6,1,0,0,medium,bright,0.183,stationary,3.13,3.39,1.93,10,5G,rainy,0,0,1,3.68,0.0,0.2,0.1,0.1221,0.2,0.1255,Safe
U00803,19.572271,76.546392,5,1,1,0,low,bright,0.072,walking,6.54,2.0,2.95,91,5G,clear,0,1,8,1.8,0.6,0.4,0.2,0.0722,0.3,0.308,Safe
U00804,29.846435,75.128004,1,1,1,1,high,dark,0.257,stationary,1.31,0.23,0.39,31,3G,clear,0,0,39,0.03,1.0,0.64,0.1,0.1332,0.0,0.3763,Medium Risk
U00805,10.393178,72.509374,5,1,1,1,low,dark,0.195,stationary,6.4,8.75,0.76,90,4G,clear,0,0,12,5.11,1.0,1.0,0.1,0.1343,0.0,0.4486,Medium Risk
U00806,18.435233,71.919996,17,1,0,0,medium,dim,0.628,stationary,5.29,3.61,3.54,51,4G,clear,0,0,20,3.72,0.0,0.2,0.1,0.3614,0.0,0.1454,Safe
U00807,10.314173,83.249864,1,1,1,0,high,dark,0.329,running,7.52,3.09,0.17,69,5G,clear,0,0,15,0.13,1.0,0.04,0.6,0.1765,0.0,0.3421,Safe
U00808,11.761258,87.763704,17,0,0,0,low,dark,0.145,running,5.02,5.33,2.19,80,3G,clear,0,1,21,9.18,0.4,0.4,0.6,0.1122,0.3,0.338,Safe
U00809,8.125302,81.129263,14,0,0,1,high,bright,0.389,erratic,2.7,1.55,4.56,66,5G,clear,0,0,17,3.2,0.0,0.64,1.0,0.2453,0.0,0.3393,Safe
U00810,8.257696,71.58449,18,0,0,1,low,bright,0.349,stationary,1.41,14.81,0.24,37,4G,stormy,0,0,17,9.24,0.0,1.0,0.1,0.2263,0.0,0.2716,Safe
U00811,18.267773,86.784933,1,0,1,0,low,dark,0.33,running,0.14,1.08,8.67,73,4G,rainy,0,0,23,2.24,1.0,0.4,0.6,0.2553,0.0,0.4338,Medium Risk
U00812,29.847423,84.156535,19,0,0,0,low,bright,0.07,walking,7.38,18.47,0.9,17,4G,clear,0,0,1,0.46,0.0,0.4,0.2,0.1056,0.2,0.1764,Safe
U00813,23.849118,79.056988,5,0,1,1,high,dim,0.265,running,3.8,5.43,1.3,74,4G,cloudy,0,0,7,1.08,0.6,0.64,0.6,0.1636,0.0,0.3789,Medium Risk
U00814,25.142679,77.571359,0,1,1,0,low,dark,0.407,stationary,0.04,11.18,1.33,28,4G,cloudy,0,0,2,5.53,1.0,0.4,0.1,0.2541,0.0,0.3585,Medium Risk
U00815,22.019729,73.311434,23,1,1,0,low,bright,0.118,stationary,7.36,7.54,0.98,49,5G,clear,0,0,9,16.72,0.6,0.4,0.1,0.0939,0.0,0.2385,Safe
U00816,30.134415,72.242684,14,0,0,0,high,bright,0.288,running,7.94,1.69,2.88,99,4G,rainy,0,0,21,1.04,0.0,0.04,0.6,0.1784,0.0,0.1426,Safe
U00817,31.770226,77.824379,22,0,1,0,medium,bright,0.43,stationary,7.68,8.03,3.93,14,4G,foggy,0,1,31,1.68,0.6,0.2,0.1,0.2811,0.5,0.3453,Safe
U00818,30.943,69.207303,9,1,0,0,medium,bright,0.465,stationary,0.66,0.42,3.24,38,3G,cloudy,0,0,63,0.5,0.0,0.2,0.1,0.2663,0.0,0.1216,Safe
U00819,29.927567,80.662195,18,0,0,0,medium,bright,0.091,stationary,2.13,0.53,2.63,53,4G,foggy,0,0,3,0.42,0.0,0.2,0.1,0.0736,0.0,0.0734,Safe
U00820,12.933253,85.445644,16,1,0,1,low,bright,0.414,walking,1.14,3.98,1.21,46,5G,cloudy,0,0,15,4.11,0.0,1.0,0.2,0.2324,0.0,0.2881,Safe
U00821,24.034658,95.307974,4,0,1,0,high,dim,0.235,walking,0.94,21.67,0.52,29,5G,cloudy,0,0,26,2.41,0.6,0.04,0.2,0.1949,0.0,0.2067,Safe
U00822,23.718406,86.149016,3,0,1,1,high,bright,0.394,stationary,5.65,5.48,0.86,50,2G,cloudy,0,0,54,4.14,0.6,0.64,0.1,0.2239,0.0,0.319,Safe
U00823,22.254488,86.098205,9,0,0,0,low,bright,0.051,walking,2.42,0.78,0.52,11,4G,clear,0,0,2,3.11,0.0,0.4,0.2,0.0333,0.2,0.1583,Safe
U00824,20.981945,78.858029,23,1,1,1,medium,dark,0.243,stationary,1.56,11.19,0.47,23,4G,cloudy,0,0,19,2.48,1.0,0.8,0.1,0.1635,0.0,0.4159,Medium Risk
U00825,10.407603,71.866198,16,0,0,0,high,bright,0.475,stationary,6.15,5.7,0.51,31,4G,stormy,0,0,30,8.22,0.0,0.04,0.1,0.2616,0.0,0.0884,Safe
U00826,10.758407,80.961192,9,0,0,0,low,bright,0.274,stationary,6.52,11.57,2.0,48,4G,foggy,0,0,30,0.99,0.0,0.4,0.1,0.1956,0.0,0.1439,Safe
U00827,32.361602,85.361613,16,0,0,1,medium,bright,0.294,walking,6.92,6.66,4.24,75,4G,clear,0,0,12,7.74,0.0,0.8,0.2,0.2116,0.0,0.2429,Safe
U00828,25.015034,88.996974,19,0,0,0,medium,bright,0.17,walking,6.27,0.32,2.97,55,2G,clear,0,0,39,9.75,0.0,0.2,0.2,0.1158,0.0,0.0989,Safe
U00829,15.082565,91.956516,23,1,1,1,high,dark,0.363,walking,4.98,2.72,15.27,47,4G,clear,0,0,10,0.06,1.0,0.64,0.2,0.3433,0.0,0.4438,Medium Risk
U00830,15.541111,75.421915,4,1,1,1,low,dark,0.13,stationary,0.21,1.41,1.87,73,2G,cloudy,0,1,32,3.3,1.0,1.0,0.1,0.0884,0.3,0.4971,Medium Risk
U00831,24.47526,74.995382,1,0,1,1,high,dim,0.362,stationary,2.45,2.17,0.54,65,5G,clear,1,0,18,3.9,0.6,0.64,0.1,0.1936,0.5,0.4114,Emergency
U00832,18.987244,84.393696,5,0,1,0,low,dim,0.101,stationary,6.13,1.93,0.46,63,2G,clear,0,0,4,8.05,0.6,0.4,0.1,0.0615,0.0,0.2304,Safe
U00833,19.915753,84.41444,20,0,1,1,low,dark,0.487,walking,1.97,14.84,0.07,29,2G,rainy,0,0,1,4.69,1.0,1.0,0.2,0.2937,0.0,0.5034,Medium Risk
U00834,9.63755,74.320486,1,1,1,0,medium,dim,0.113,stationary,7.42,0.82,2.8,57,4G,clear,0,0,15,10.54,0.6,0.2,0.1,0.0872,0.0,0.1968,Safe
U00835,11.745958,85.036784,12,1,0,1,low,bright,0.221,stationary,7.23,2.36,0.1,52,4G,clear,0,1,71,1.1,0.0,1.0,0.1,0.1194,0.3,0.3048,Safe
U00836,18.620462,78.030487,10,0,0,1,medium,bright,0.165,stationary,5.25,12.85,7.28,77,4G,clear,0,1,78,3.66,0.0,0.8,0.1,0.1981,0.3,0.2845,Safe
U00837,26.891533,86.540133,10,1,0,0,medium,bright,0.346,stationary,7.02,0.67,4.61,75,4G,cloudy,0,0,34,7.51,0.0,0.2,0.1,0.2213,0.0,0.1103,Safe
U00838,9.296685,76.440297,15,0,0,1,medium,bright,0.596,running,4.26,1.06,7.75,90,no_signal,clear,0,0,2,3.13,0.0,0.8,0.6,0.379,0.0,0.3448,Safe
U00839,17.03306,85.176462,10,1,0,0,medium,bright,0.215,walking,0.73,7.26,2.24,54,4G,clear,0,0,4,0.95,0.0,0.2,0.2,0.1541,0.0,0.1085,Safe
U00840,26.766943,90.280991,18,1,0,1,high,bright,0.288,erratic,7.13,3.11,3.22,12,4G,foggy,0,0,16,6.94,0.0,0.64,1.0,0.1866,0.2,0.3646,Medium Risk
U00841,29.385371,96.424604,14,1,0,1,high,dim,0.271,walking,0.98,0.06,0.34,60,4G,clear,0,0,51,3.62,0.0,0.64,0.2,0.1391,0.0,0.1928,Safe
U00842,13.135959,94.420974,22,1,1,0,medium,dim,0.253,walking,6.52,3.37,0.12,84,4G,rainy,0,0,18,3.6,0.6,0.2,0.2,0.1389,0.0,0.2247,Safe
U00843,27.750153,82.602624,22,0,1,0,medium,dark,0.49,running,7.35,2.8,8.0,9,5G,clear,0,0,1,6.29,1.0,0.2,0.6,0.3343,0.2,0.4536,Medium Risk
U00844,33.796116,82.162123,15,1,0,1,medium,bright,0.083,running,3.8,6.77,0.39,10,3G,rainy,0,0,35,0.8,0.0,0.8,0.6,0.068,0.2,0.307,Safe
U00845,32.483928,80.6933,10,0,0,1,medium,bright,0.219,stationary,2.61,1.72,0.43,34,4G,rainy,0,0,2,14.17,0.0,0.8,0.1,0.1195,0.0,0.2049,Safe
U00846,29.313154,68.804767,21,0,1,0,low,dim,0.191,stationary,5.79,0.28,3.54,12,5G,cloudy,0,0,11,5.94,0.6,0.4,0.1,0.1318,0.2,0.288,Safe
U00847,27.232821,72.81268,15,0,0,0,low,bright,0.339,stationary,2.07,1.53,1.82,95,2G,clear,0,0,44,3.14,0.0,0.4,0.1,0.1928,0.0,0.1432,Safe
U00848,14.348734,69.716484,7,1,0,0,medium,dark,0.337,walking,0.49,20.13,5.12,71,5G,clear,0,0,12,3.96,0.4,0.2,0.2,0.2868,0.0,0.2217,Safe
U00849,25.115387,88.194297,3,0,1,1,low,bright,0.448,walking,0.09,2.15,1.34,22,4G,clear,0,1,56,1.04,0.6,1.0,0.2,0.2446,0.3,0.4711,Medium Risk
U00850,25.368398,79.983805,7,0,0,0,low,bright,0.241,stationary,1.12,5.96,0.68,40,4G,clear,0,0,11,0.03,0.0,0.4,0.1,0.1472,0.0,0.1318,Safe
U00851,18.984176,69.849326,3,0,1,1,medium,dim,0.356,walking,5.06,1.5,2.4,24,2G,stormy,0,0,6,4.6,0.6,0.8,0.2,0.207,0.0,0.3618,Medium Risk
U00852,21.311417,88.026677,23,0,1,0,low,dark,0.07,walking,4.59,0.8,3.97,85,5G,clear,1,0,26,10.05,1.0,0.4,0.2,0.0774,0.5,0.4293,Emergency
U00853,26.738769,86.68864,2,0,1,0,low,dark,0.47,running,4.71,6.64,0.6,56,4G,stormy,0,0,1,4.27,1.0,0.4,0.6,0.2631,0.0,0.4358,Medium Risk
U00854,33.706741,88.878922,2,1,1,0,medium,dark,0.278,stationary,1.61,8.94,7.67,64,5G,clear,0,0,0,1.82,1.0,0.2,0.1,0.2455,0.0,0.3164,Safe
U00855,15.973268,85.395189,17,1,0,1,medium,dim,0.396,stationary,4.62,17.63,0.65,50,4G,rainy,0,0,2,6.75,0.0,0.8,0.1,0.2633,0.0,0.2408,Safe
U00856,14.651805,72.684647,18,0,0,0,low,bright,0.174,walking,4.56,2.18,9.3,28,4G,clear,1,0,35,0.42,0.0,0.4,0.2,0.1873,0.5,0.2568,Emergency
U00857,24.248786,69.780377,18,1,0,0,medium,bright,0.147,stationary,7.76,3.12,0.47,60,4G,clear,0,0,9,16.1,0.0,0.2,0.1,0.0886,0.0,0.0772,Safe
U00858,11.531576,91.697088,20,1,1,1,medium,dark,0.21,stationary,2.97,4.74,0.41,39,5G,rainy,0,0,0,2.35,1.0,0.8,0.1,0.1249,0.0,0.4062,Medium Risk
U00859,23.728386,74.258461,4,0,1,1,low,dim,0.239,stationary,5.15,8.32,0.62,67,4G,cloudy,0,0,29,6.67,0.6,1.0,0.1,0.1534,0.0,0.3734,Medium Risk
U00860,10.39899,83.733348,17,1,0,1,low,bright,0.329,stationary,6.58,11.72,1.39,12,3G,cloudy,0,0,10,9.09,0.0,1.0,0.1,0.2175,0.2,0.3094,Safe
U00861,21.245765,82.071293,9,1,0,1,high,dim,0.192,stationary,3.29,8.22,2.0,73,4G,cloudy,0,0,89,2.05,0.0,0.64,0.1,0.1434,0.0,0.1788,Safe
U00862,24.751188,94.710524,21,0,1,1,medium,dark,0.379,stationary,2.1,0.45,2.93,8,5G,clear,0,0,7,7.03,1.0,0.8,0.1,0.2203,0.2,0.4701,Medium Risk
U00863,9.89296,84.020753,20,0,1,1,low,dim,0.133,walking,6.63,1.86,1.1,40,no_signal,stormy,0,1,77,1.88,0.6,1.0,0.2,0.0837,0.3,0.4309,Medium Risk
U00864,13.587735,84.82049,5,1,1,1,medium,dim,0.217,stationary,2.94,3.94,1.99,91,4G,cloudy,1,0,73,1.08,0.6,0.8,0.1,0.1415,0.5,0.4304,Emergency
U00865,17.055106,77.265646,0,0,1,1,low,dim,0.187,running,7.14,2.16,0.45,5,3G,rainy,1,0,8,6.8,0.6,1.0,0.6,0.1052,0.7,0.5763,Emergency
U00866,17.952165,95.802146,4,0,1,0,low,dark,0.604,stationary,7.48,11.92,2.91,75,4G,clear,0,0,47,0.93,1.0,0.4,0.1,0.3708,0.0,0.3877,Medium Risk
U00867,26.254825,85.758841,8,0,0,1,high,dim,0.611,stationary,1.92,3.79,9.19,85,3G,cloudy,0,0,1,1.53,0.0,0.64,0.1,0.41,0.0,0.2455,Safe
U00868,22.283576,68.144431,11,0,0,0,medium,bright,0.446,stationary,6.16,0.82,1.47,96,4G,cloudy,0,0,1,2.46,0.0,0.2,0.1,0.2404,0.0,0.1151,Safe
U00869,18.316929,84.126386,13,1,0,1,medium,dim,0.339,erratic,2.08,5.4,2.52,11,5G,clear,1,0,25,2.07,0.0,0.8,1.0,0.2127,0.7,0.5032,Emergency
U00870,20.168259,78.552096,1,0,1,1,low,dark,0.349,stationary,2.92,2.62,4.54,58,4G,clear,0,0,20,1.4,1.0,1.0,0.1,0.2286,0.0,0.4722,Medium Risk
U00871,8.35037,68.931254,16,0,0,1,low,bright,0.453,stationary,7.08,8.77,5.51,85,4G,cloudy,0,0,3,0.49,0.0,1.0,0.1,0.3108,0.0,0.2927,Safe
U00872,28.804183,80.514944,13,0,0,0,high,bright,0.257,running,2.39,9.7,1.93,39,4G,stormy,0,0,3,1.32,0.0,0.04,0.6,0.1801,0.0,0.143,Safe
U00873,9.107127,90.433428,12,0,0,1,high,bright,0.075,stationary,1.34,7.87,7.49,100,4G,cloudy,0,0,9,2.89,0.0,0.64,0.1,0.1386,0.0,0.1777,Safe
U00874,30.391572,82.609894,8,0,0,0,high,bright,0.158,stationary,1.74,0.21,3.27,29,4G,cloudy,0,0,4,0.15,0.0,0.04,0.1,0.1124,0.0,0.0511,Safe
U00875,22.606906,86.544313,14,0,0,1,low,dim,0.235,walking,4.38,0.91,1.37,85,4G,clear,0,0,10,1.12,0.0,1.0,0.2,0.1342,0.0,0.2636,Safe
U00876,22.251118,86.552503,21,1,1,0,medium,dim,0.34,stationary,4.55,7.0,3.57,37,4G,clear,0,0,1,3.3,0.6,0.2,0.1,0.229,0.0,0.2323,Safe
U00877,27.023623,87.45956,14,0,0,0,medium,bright,0.097,walking,7.67,3.32,5.84,32,4G,foggy,0,1,21,3.13,0.0,0.2,0.2,0.118,0.3,0.1595,Safe
U00878,31.208107,79.24029,23,0,1,0,high,dim,0.399,walking,1.06,7.15,3.39,38,2G,clear,0,0,21,8.72,0.6,0.04,0.2,0.2572,0.0,0.2223,Safe
U00879,33.451446,78.73014,10,0,0,0,low,bright,0.087,stationary,7.77,2.84,3.65,44,4G,cloudy,0,1,24,1.51,0.0,0.4,0.1,0.0895,0.3,0.1774,Safe
U00880,22.670987,68.132951,15,0,0,0,high,bright,0.182,walking,7.56,1.64,1.64,79,5G,cloudy,0,1,19,1.36,0.0,0.04,0.2,0.1129,0.3,0.1262,Safe
U00881,12.067772,72.472451,16,0,0,1,medium,bright,0.046,stationary,4.43,0.83,7.23,78,3G,cloudy,0,0,11,1.88,0.0,0.8,0.1,0.0981,0.0,0.1995,Safe
U00882,31.723035,95.573496,3,0,1,0,medium,dim,0.35,walking,3.11,4.68,0.65,37,4G,foggy,0,0,8,5.03,0.6,0.2,0.2,0.1971,0.0,0.2393,Safe
U00883,9.098144,92.430085,0,1,1,1,low,dim,0.415,walking,1.86,4.0,5.28,73,2G,rainy,0,0,47,0.81,0.6,1.0,0.2,0.2736,0.0,0.4184,Medium Risk
U00884,29.798104,75.978145,7,0,0,0,high,bright,0.37,stationary,6.52,1.52,2.93,42,4G,clear,0,0,13,0.54,0.0,0.04,0.1,0.2194,0.0,0.0778,Safe
